time,tavg,tmin,tmax,wdir,wspd,pres,prcp
2013-05-04,20.70,17.30,22.00,122.70,6.20,1002.17,0.30
2013-05-05,24.10,18.80,27.00,155.60,5.60,1002.17,0.30
2013-05-06,24.70,21.10,27.00,188.50,5.70,1002.16,0.30
2013-05-07,25.60,22.40,28.00,221.40,6.30,1002.16,0.00
2013-05-08,24.20,22.20,25.00,254.30,6.50,1002.15,23.60
2013-05-09,25.60,22.60,31.00,287.20,6.60,1002.15,55.60
2013-05-10,26.30,21.80,30.00,320.10,6.60,1002.14,0.00
2013-05-11,26.20,22.80,29.80,353.00,8.70,1002.14,0.00
2013-05-12,26.70,22.90,30.00,281.00,5.10,1002.13,2.30
2013-05-13,27.40,23.60,31.00,209.00,7.10,1002.13,1.30
2013-05-14,28.10,24.00,31.00,137.00,11.90,1002.12,0.30
2013-05-15,29.70,26.20,33.00,163.00,15.90,1002.12,0.80
2013-05-16,26.30,23.50,29.00,162.64,8.90,1002.12,47.50
2013-05-17,27.40,23.70,30.00,162.27,5.10,1002.11,1.00
2013-05-18,28.90,25.00,34.00,161.91,8.00,1002.11,1.30
2013-05-19,27.80,24.10,34.00,161.55,7.70,1002.10,64.30
2013-05-20,26.40,22.80,32.00,161.18,7.80,1002.10,24.90
2013-05-21,26.60,22.60,29.00,160.82,5.00,1002.09,22.90
2013-05-22,26.20,23.60,28.00,160.45,6.00,1002.09,1.80
2013-05-23,28.30,24.20,32.00,160.09,6.50,1002.08,0.00
2013-05-24,28.90,23.80,34.00,159.73,7.70,1002.08,0.00
2013-05-25,26.30,23.80,30.00,159.36,9.00,1002.07,24.40
2013-05-26,29.00,23.70,31.00,159.00,14.00,1002.07,0.30
2013-05-27,29.10,27.10,33.00,184.00,10.40,1002.06,0.00
2013-05-28,29.80,25.60,34.00,174.22,9.00,1002.06,0.50
2013-05-29,27.60,24.80,35.00,164.44,8.00,1002.05,10.90
2013-05-30,28.40,24.30,34.00,154.67,6.60,1002.05,8.40
2013-05-31,30.60,24.60,35.00,144.89,7.40,1002.04,0.00
2013-06-01,31.00,24.90,35.00,135.11,9.20,1002.04,1.90
2013-06-02,31.20,25.00,34.00,125.33,8.40,1002.04,3.80
2013-06-03,28.90,23.40,37.00,115.56,8.40,1002.03,56.90
2013-06-04,27.10,22.80,31.20,105.78,6.90,1002.03,9.40
2013-06-05,26.20,23.80,30.20,96.00,8.10,1002.02,21.80
2013-06-06,28.90,23.60,33.00,150.00,10.20,1002.02,14.87
2013-06-07,30.30,25.80,35.00,178.00,11.30,1002.01,7.93
2013-06-08,29.30,26.70,34.00,170.00,8.50,1002.01,1.00
2013-06-09,28.30,26.00,34.00,232.67,7.50,1002.00,9.10
2013-06-10,26.20,24.50,29.00,295.33,8.10,1002.00,32.80
2013-06-11,23.30,20.70,25.00,358.00,14.10,1001.99,25.40
2013-06-12,26.30,21.70,30.00,15.00,17.10,1001.99,14.50
2013-06-13,26.30,20.30,29.00,40.00,8.70,1001.98,2.30
2013-06-14,26.60,22.50,29.00,28.00,10.80,1001.98,2.50
2013-06-15,26.70,24.30,28.00,72.00,9.30,1001.97,14.20
2013-06-16,28.00,25.10,32.00,76.43,8.10,1001.97,1.80
2013-06-17,28.80,25.40,32.00,80.86,8.00,1001.97,16.50
2013-06-18,30.40,24.90,34.00,85.29,5.90,1001.96,14.22
2013-06-19,31.80,25.00,37.00,89.71,5.90,1001.96,11.94
2013-06-20,32.50,26.00,37.00,94.14,5.90,1001.95,9.66
2013-06-21,31.70,26.30,37.00,98.57,8.60,1001.95,7.38
2013-06-22,28.50,26.50,31.00,103.00,11.60,1001.94,5.10
2013-06-23,28.00,25.50,32.00,93.00,8.60,1001.94,6.60
2013-06-24,27.50,25.00,29.00,116.00,9.30,1001.93,1.00
2013-06-25,28.00,25.60,32.00,120.00,9.50,1001.93,9.40
2013-06-26,30.80,26.40,35.00,167.00,13.40,1001.92,9.10
2013-06-27,31.20,25.70,35.00,177.00,14.60,1001.92,8.40
2013-06-28,31.10,27.70,34.00,175.00,14.60,1001.91,13.68
2013-06-29,31.20,26.80,35.00,151.00,12.00,1001.91,18.95
2013-06-30,31.10,25.90,36.00,153.00,8.30,1001.90,24.23
2013-07-01,27.90,24.10,33.00,78.00,10.50,1001.90,29.50
2013-07-02,26.60,23.90,31.00,118.00,10.80,1001.90,26.40
2013-07-03,29.90,23.80,33.00,131.00,10.80,1001.89,21.42
2013-07-04,30.60,25.40,35.00,158.50,9.30,1001.89,16.44
2013-07-05,30.80,26.40,34.00,186.00,8.90,1001.88,11.46
2013-07-06,29.60,24.80,34.00,174.00,9.20,1001.88,6.48
2013-07-07,28.20,26.00,33.00,162.00,11.90,1001.87,1.50
2013-07-08,28.30,24.40,33.00,134.00,9.50,1001.87,1.00
2013-07-09,28.00,25.60,33.00,98.00,9.30,1001.86,0.50
2013-07-10,29.20,24.30,33.00,144.75,7.40,1001.86,0.00
2013-07-11,30.90,24.30,35.00,191.50,6.80,1001.85,10.20
2013-07-12,31.80,24.70,36.00,238.25,5.70,1001.85,20.87
2013-07-13,32.90,25.40,37.00,285.00,7.80,1001.84,31.53
2013-07-14,28.60,25.60,32.00,194.00,11.70,1001.84,42.20
2013-07-15,25.90,23.50,28.00,80.00,9.90,1001.83,20.60
2013-07-16,27.60,24.10,31.00,92.50,6.50,1001.83,11.40
2013-07-17,26.40,24.20,32.00,105.00,8.00,1001.82,5.60
2013-07-18,27.80,23.30,32.50,101.50,6.20,1001.82,8.90
2013-07-19,29.20,24.50,33.00,98.00,9.00,1001.82,0.50
2013-07-20,27.10,23.50,32.00,80.00,9.20,1001.81,25.40
2013-07-21,28.20,23.40,31.00,87.00,7.80,1001.81,31.50
2013-07-22,28.10,24.00,33.00,84.67,6.90,1001.80,0.80
2013-07-23,29.90,24.50,33.00,82.33,6.90,1001.80,2.05
2013-07-24,27.40,25.00,30.00,80.00,8.70,1001.79,3.30
2013-07-25,26.70,24.60,31.00,99.00,10.80,1001.79,46.50
2013-07-26,26.30,23.40,29.00,109.00,10.40,1001.78,22.10
2013-07-27,27.10,24.70,29.90,110.00,9.50,1001.78,26.40
2013-07-28,26.40,23.90,31.30,117.00,9.10,1001.77,5.80
2013-07-29,28.90,23.50,33.00,104.75,6.30,1001.77,3.87
2013-07-30,30.00,24.80,34.00,92.50,4.80,1001.76,1.93
2013-07-31,30.30,24.20,34.00,80.25,8.00,1001.76,0.00
2013-08-01,28.40,24.80,34.00,68.00,9.30,1001.75,0.80
2013-08-02,28.10,23.60,32.00,82.50,9.80,1001.75,23.10
2013-08-03,27.30,25.10,29.30,97.00,9.90,1001.75,5.10
2013-08-04,29.80,25.00,34.00,127.00,8.10,1001.74,4.30
2013-08-05,30.70,23.60,35.00,139.00,6.20,1001.74,0.00
2013-08-06,30.60,24.00,35.00,131.33,6.80,1001.73,3.55
2013-08-07,29.30,25.00,34.00,123.67,8.90,1001.73,7.10
2013-08-08,30.00,24.40,34.00,116.00,6.90,1001.72,1.50
2013-08-09,31.20,24.70,36.00,104.40,5.30,1001.72,0.00
2013-08-10,30.90,25.30,36.00,92.80,6.60,1001.71,0.00
2013-08-11,31.10,23.20,36.00,81.20,6.50,1001.71,0.00
2013-08-12,32.00,24.70,37.00,69.60,6.50,1001.70,0.50
2013-08-13,29.50,25.00,32.00,58.00,11.30,1001.70,1.00
2013-08-14,26.80,24.80,29.00,73.00,17.40,1001.69,50.50
2013-08-15,26.90,24.80,28.00,138.00,17.40,1001.69,83.10
2013-08-16,27.20,24.90,29.00,156.00,12.80,1001.68,86.60
2013-08-17,26.70,24.50,29.00,131.00,9.80,1001.68,13.20
2013-08-18,26.10,25.00,29.00,83.00,9.50,1001.68,22.10
2013-08-19,28.20,24.60,32.00,104.60,8.10,1001.67,11.90
2013-08-20,28.40,24.50,34.00,126.20,4.80,1001.67,6.10
2013-08-21,30.10,24.10,34.00,147.80,8.00,1001.66,0.00
2013-08-22,28.80,25.60,32.00,169.40,8.40,1001.66,24.60
2013-08-23,28.10,24.30,31.00,191.00,11.90,1001.65,11.20
2013-08-24,26.80,25.10,29.00,183.25,8.30,1001.65,26.90
2013-08-25,27.20,25.20,32.00,175.50,7.40,1001.64,1.30
2013-08-26,30.00,23.70,34.00,167.75,4.50,1001.64,0.80
2013-08-27,30.80,24.30,36.00,160.00,3.90,1001.63,0.00
2013-08-28,31.60,24.80,36.00,152.25,5.00,1001.63,7.03
2013-08-29,31.70,25.50,36.00,144.50,5.90,1001.62,14.07
2013-08-30,26.20,23.20,30.00,136.75,8.00,1001.62,21.10
2013-08-31,26.90,24.10,29.00,129.00,6.00,1001.61,1.50
2013-09-01,27.70,23.80,32.00,121.25,5.00,1001.61,3.80
2013-09-02,27.20,23.90,31.00,113.50,5.40,1001.60,34.80
2013-09-03,26.00,23.50,29.00,105.75,6.60,1001.60,29.70
2013-09-04,24.90,23.50,27.00,98.00,10.70,1001.60,47.50
2013-09-05,26.70,23.00,29.00,96.00,7.80,1001.59,42.40
2013-09-06,27.90,23.50,32.00,93.00,5.10,1001.59,0.00
2013-09-07,28.40,23.60,32.00,90.00,6.30,1001.58,0.13
2013-09-08,29.40,24.30,33.00,87.00,5.10,1001.58,0.27
2013-09-09,30.50,24.30,35.00,84.00,5.10,1001.57,0.40
2013-09-10,30.40,24.90,34.00,81.00,6.60,1001.57,0.53
2013-09-11,30.50,23.80,35.00,78.00,6.00,1001.56,0.67
2013-09-12,29.20,24.30,35.00,75.00,5.10,1001.56,0.80
2013-09-13,28.30,24.50,35.00,72.00,5.80,1001.55,6.69
2013-09-14,30.40,23.70,35.00,69.00,6.20,1001.55,12.58
2013-09-15,30.60,24.90,36.00,66.00,6.20,1001.54,18.47
2013-09-16,30.20,24.90,35.00,63.00,6.80,1001.54,24.36
2013-09-17,29.20,23.00,34.00,68.00,7.40,1001.53,30.25
2013-09-18,28.60,22.00,33.00,61.00,8.60,1001.53,36.14
2013-09-19,30.10,21.90,35.00,34.00,6.00,1001.53,42.03
2013-09-20,31.40,23.40,36.00,7.00,11.30,1001.52,47.92
2013-09-21,32.60,24.00,36.00,349.00,18.30,1001.52,53.81
2013-09-22,28.20,25.10,32.00,340.00,19.40,1001.51,59.70
2013-09-23,27.70,24.10,31.00,149.00,23.00,1001.51,21.60
2013-09-24,28.40,24.50,32.00,101.67,6.90,1001.50,16.00
2013-09-25,26.60,23.70,31.00,54.33,8.30,1001.50,5.10
2013-09-26,24.60,21.50,28.00,7.00,15.80,1001.49,5.10
2013-09-27,26.60,19.30,31.00,11.00,8.70,1001.49,0.00
2013-09-28,25.80,21.20,29.00,18.00,11.10,1001.48,0.50
2013-09-29,24.20,21.90,26.00,15.50,11.90,1001.48,1.00
2013-09-30,24.10,21.90,26.00,13.00,9.80,1001.47,0.80
2013-10-01,28.40,22.30,32.00,11.00,8.40,1001.47,0.50
2013-10-02,27.70,20.20,33.00,9.00,13.50,1001.46,0.00
2013-10-03,26.40,18.30,31.00,8.00,10.20,1001.46,0.73
2013-10-04,25.60,19.10,30.00,121.00,7.80,1001.46,1.46
2013-10-05,25.70,17.60,31.00,234.00,7.50,1001.45,2.19
2013-10-06,27.30,17.80,32.00,347.00,13.70,1001.45,2.91
2013-10-07,27.60,20.00,32.00,340.00,18.60,1001.44,3.64
2013-10-08,25.90,22.40,28.00,354.00,13.40,1001.44,4.37
2013-10-09,26.00,22.80,30.00,0.00,10.80,1001.43,5.10
2013-10-10,27.80,22.30,32.00,3.67,7.10,1001.43,4.95
2013-10-11,29.20,23.10,34.00,7.33,9.30,1001.42,4.81
2013-10-12,29.00,22.20,34.00,11.00,6.40,1001.42,4.66
2013-10-13,28.10,22.60,32.00,14.67,6.50,1001.41,4.52
2013-10-14,27.20,21.70,30.00,18.33,7.70,1001.41,4.37
2013-10-15,26.90,22.20,32.00,22.00,11.60,1001.40,4.22
2013-10-16,23.80,19.70,26.00,16.00,13.70,1001.40,4.08
2013-10-17,24.60,19.60,28.00,26.00,9.80,1001.39,3.93
2013-10-18,23.30,19.80,26.00,1.00,11.40,1001.39,3.78
2013-10-19,23.60,19.30,28.00,1.00,12.20,1001.38,3.64
2013-10-20,24.10,17.80,29.00,355.00,13.20,1001.38,3.49
2013-10-21,24.70,17.80,29.00,12.00,12.80,1001.38,3.35
2013-10-22,24.80,19.70,29.00,5.00,12.60,1001.37,3.20
2013-10-23,24.00,16.30,29.00,5.00,15.20,1001.37,3.05
2013-10-24,24.40,16.10,29.00,358.00,14.90,1001.36,2.91
2013-10-25,22.10,15.20,28.00,25.00,15.90,1001.36,2.76
2013-10-26,20.20,13.70,26.00,18.00,9.80,1001.35,2.62
2013-10-27,20.70,11.60,27.00,16.43,6.00,1001.35,2.47
2013-10-28,22.50,13.60,27.00,14.86,5.10,1001.34,2.32
2013-10-29,23.40,16.30,27.00,13.29,5.30,1001.34,2.18
2013-10-30,25.00,19.10,29.00,11.71,5.60,1001.33,2.03
2013-10-31,25.60,18.30,31.00,10.14,5.10,1001.33,1.88
2013-11-01,26.60,18.40,32.00,8.57,8.30,1001.32,1.74
2013-11-02,26.40,20.10,29.00,7.00,18.30,1001.32,1.59
2013-11-03,25.40,22.10,29.00,10.00,23.00,1001.31,1.45
2013-11-04,23.60,21.30,26.00,21.00,17.10,1001.31,1.30
2013-11-05,20.60,18.40,23.00,25.83,9.30,1001.31,11.70
2013-11-06,24.10,19.20,28.00,30.67,6.00,1001.30,10.20
2013-11-07,24.60,18.90,30.00,35.50,5.70,1001.30,0.00
2013-11-08,24.90,19.40,29.00,40.33,4.80,1001.29,0.27
2013-11-09,27.20,19.10,31.00,45.17,6.20,1001.29,0.53
2013-11-10,25.50,23.70,27.00,50.00,7.80,1001.28,0.80
2013-11-11,25.90,23.20,28.00,93.00,9.30,1001.28,8.25
2013-11-12,18.90,16.60,25.00,57.00,14.30,1001.27,15.70
2013-11-13,16.60,15.00,18.00,9.00,15.50,1001.27,1.00
2013-11-14,17.40,15.20,19.40,350.00,14.10,1001.26,0.88
2013-11-15,18.90,16.10,24.10,6.00,13.80,1001.26,0.75
2013-11-16,20.40,12.90,24.00,8.00,10.10,1001.25,0.62
2013-11-17,19.80,15.20,24.00,10.00,10.40,1001.25,0.50
2013-11-18,20.60,12.20,25.00,52.88,8.00,1001.24,0.38
2013-11-19,18.80,14.40,22.00,95.75,5.90,1001.24,0.25
2013-11-20,18.80,12.60,23.00,138.62,5.90,1001.24,0.12
2013-11-21,20.20,12.40,25.00,181.50,5.00,1001.23,0.00
2013-11-22,21.90,15.30,27.00,224.38,5.00,1001.23,0.15
2013-11-23,22.90,16.30,26.00,267.25,5.40,1001.22,0.30
2013-11-24,18.20,15.60,26.50,310.12,12.30,1001.22,4.10
2013-11-25,16.40,12.40,22.00,353.00,13.40,1001.21,3.80
2013-11-26,18.60,11.10,23.20,185.00,4.20,1001.21,0.00
2013-11-27,14.30,11.40,18.40,17.00,13.10,1001.20,8.10
2013-11-28,14.60,9.10,20.00,14.00,18.60,1001.20,0.50
2013-11-29,13.30,6.10,18.20,8.00,12.60,1001.19,0.00
2013-11-30,14.40,6.30,20.00,8.75,5.40,1001.19,0.43
2013-12-01,15.60,8.20,23.00,9.50,6.20,1001.18,0.86
2013-12-02,15.80,6.50,24.00,10.25,4.20,1001.18,1.29
2013-12-03,16.50,7.30,24.00,11.00,4.10,1001.17,1.72
2013-12-04,16.70,9.40,24.00,11.75,9.20,1001.17,2.15
2013-12-05,15.90,7.60,22.00,12.50,6.60,1001.16,2.58
2013-12-06,16.20,8.30,22.00,13.25,9.80,1001.16,3.02
2013-12-07,16.30,8.40,23.00,14.00,4.50,1001.16,3.45
2013-12-08,19.30,9.30,24.20,14.75,4.10,1001.15,3.88
2013-12-09,19.60,14.20,25.00,15.50,14.30,1001.15,4.31
2013-12-10,18.10,13.10,22.00,16.25,10.20,1001.14,4.74
2013-12-11,15.30,13.00,18.00,17.00,14.10,1001.14,5.17
2013-12-12,14.50,10.60,16.00,15.00,5.30,1001.13,5.60
2013-12-13,14.20,11.50,16.30,13.00,10.40,1001.13,5.60
2013-12-14,13.70,12.70,15.00,11.00,11.90,1001.12,13.20
2013-12-15,12.60,11.70,14.00,9.00,12.50,1001.12,35.30
2013-12-16,9.80,8.90,11.00,352.00,17.30,1001.11,27.20
2013-12-17,9.60,8.40,11.00,338.00,15.20,1001.11,18.30
2013-12-18,10.10,8.10,13.00,8.00,22.40,1001.10,11.90
2013-12-19,10.10,6.30,14.60,12.00,17.60,1001.10,0.00
2013-12-20,11.90,5.20,16.00,185.00,11.60,1001.09,0.02
2013-12-21,10.90,6.60,16.00,358.00,16.50,1001.09,0.03
2013-12-22,10.70,4.80,15.00,268.75,9.60,1001.09,0.05
2013-12-23,12.20,6.00,17.40,179.50,8.30,1001.08,0.07
2013-12-24,12.60,7.20,17.00,90.25,12.70,1001.08,0.08
2013-12-25,12.80,7.20,18.00,1.00,13.80,1001.07,0.10
2013-12-26,13.40,7.10,18.00,357.00,17.70,1001.07,0.12
2013-12-27,10.70,7.90,15.00,8.00,18.50,1001.06,0.13
2013-12-28,9.80,3.50,14.20,4.00,13.10,1001.06,0.15
2013-12-29,10.20,4.50,16.00,52.71,8.10,1001.05,0.17
2013-12-30,11.70,3.30,18.30,101.43,5.70,1001.05,0.18
2013-12-31,12.90,4.70,20.00,150.14,6.50,1001.04,0.20
2014-01-01,13.40,4.50,21.00,198.86,4.20,1001.04,0.22
2014-01-02,16.70,5.30,22.00,247.57,5.00,1001.03,0.23
2014-01-03,18.80,11.60,24.10,296.29,6.80,1001.03,0.25
2014-01-04,15.30,10.00,21.00,345.00,14.90,1001.02,0.27
2014-01-05,14.40,6.80,21.00,277.80,5.40,1001.02,0.28
2014-01-06,16.80,7.80,22.00,210.60,6.50,1001.02,0.30
2014-01-07,18.30,11.30,21.00,143.40,4.20,1001.01,0.50
2014-01-08,13.80,11.90,18.00,76.20,16.50,1001.01,0.48
2014-01-09,13.30,10.10,15.30,9.00,16.30,1001.00,0.46
2014-01-10,13.90,9.90,17.00,50.00,7.40,1001.00,0.45
2014-01-11,16.60,9.90,22.00,203.00,6.60,1000.99,0.43
2014-01-12,13.40,11.20,18.70,356.00,16.70,1000.99,0.41
2014-01-13,11.00,7.80,14.00,5.00,17.40,1000.98,0.39
2014-01-14,11.60,6.80,17.00,10.00,13.40,1000.98,0.38
2014-01-15,11.30,5.50,18.00,9.25,9.90,1000.97,0.36
2014-01-16,12.60,3.90,19.40,8.50,6.20,1000.97,0.34
2014-01-17,15.70,5.60,21.00,7.75,10.10,1000.96,0.32
2014-01-18,14.10,8.60,21.20,7.00,15.80,1000.96,0.30
2014-01-19,12.50,4.60,19.00,12.00,6.60,1000.95,0.29
2014-01-20,14.70,5.20,21.00,17.00,11.70,1000.95,0.27
2014-01-21,12.80,7.30,19.00,7.00,17.30,1000.94,0.25
2014-01-22,11.40,1.30,19.00,13.00,9.30,1000.94,0.23
2014-01-23,12.10,1.80,19.30,21.54,5.90,1000.94,0.21
2014-01-24,16.40,4.50,21.00,30.08,6.30,1000.93,0.20
2014-01-25,17.90,13.20,22.00,38.62,4.20,1000.93,0.18
2014-01-26,20.20,14.50,25.50,47.15,4.40,1000.92,0.16
2014-01-27,17.90,12.70,23.00,55.69,4.40,1000.92,0.14
2014-01-28,17.30,10.40,23.00,64.23,4.70,1000.91,0.12
2014-01-29,17.80,9.90,24.50,72.77,4.50,1000.91,0.11
2014-01-30,18.80,10.00,26.00,81.31,5.30,1000.90,0.09
2014-01-31,20.40,10.20,27.00,89.85,7.80,1000.90,0.07
2014-02-01,19.90,13.30,26.00,98.38,5.90,1000.89,0.05
2014-02-02,20.20,11.60,26.00,106.92,4.70,1000.89,0.04
2014-02-03,21.10,12.10,27.00,115.46,5.40,1000.88,0.02
2014-02-04,19.60,12.70,22.20,124.00,9.20,1000.88,0.00
2014-02-05,20.30,15.60,24.00,148.00,8.10,1000.87,0.50
2014-02-06,21.70,16.90,25.00,144.00,8.70,1000.87,1.00
2014-02-07,14.60,10.00,23.00,89.00,12.00,1000.87,1.50
2014-02-08,10.30,9.50,12.90,6.00,11.60,1000.86,3.60
2014-02-09,8.20,7.00,10.00,359.00,17.00,1000.86,8.90
2014-02-10,6.80,5.60,9.00,10.00,24.80,1000.85,8.40
2014-02-11,5.80,3.70,7.00,9.00,18.20,1000.85,0.00
2014-02-12,5.50,3.70,7.00,14.00,12.30,1000.84,5.60
2014-02-13,6.60,4.10,8.00,2.00,17.00,1000.84,0.80
2014-02-14,8.40,4.30,13.40,13.00,17.60,1000.83,0.50
2014-02-15,8.40,5.70,9.40,98.25,9.20,1000.83,0.00
2014-02-16,12.20,8.10,16.00,183.50,5.00,1000.82,0.00
2014-02-17,14.80,12.00,21.50,268.75,5.00,1000.82,3.55
2014-02-18,8.70,6.70,15.80,354.00,17.70,1000.81,7.10
2014-02-19,7.00,5.40,10.10,354.00,18.50,1000.81,2.80
2014-02-20,11.60,2.30,18.00,303.57,8.60,1000.80,0.50
2014-02-21,13.90,4.70,18.00,253.14,6.60,1000.80,1.30
2014-02-22,12.30,9.40,14.00,202.71,6.20,1000.80,1.00
2014-02-23,16.50,11.00,22.20,152.29,4.80,1000.79,0.83
2014-02-24,19.40,10.30,23.30,101.86,7.10,1000.79,0.67
2014-02-25,20.40,15.30,24.00,51.43,5.40,1000.78,0.50
2014-02-26,20.00,17.50,25.20,1.00,8.10,1000.78,0.50
2014-02-27,21.90,15.50,26.00,54.00,10.20,1000.77,0.50
2014-02-28,19.80,17.00,22.00,107.00,6.80,1000.77,0.50
2014-03-01,20.20,18.10,25.00,117.00,8.40,1000.76,0.00
2014-03-02,15.40,14.00,19.20,2.00,13.80,1000.76,0.00
2014-03-03,14.30,13.80,15.70,48.00,8.60,1000.75,0.15
2014-03-04,14.40,13.20,16.10,37.50,9.00,1000.75,0.30
2014-03-05,15.10,12.60,17.00,27.00,9.00,1000.74,0.30
2014-03-06,15.40,13.80,17.50,31.00,5.90,1000.74,2.80
2014-03-07,13.90,13.00,15.00,35.00,7.40,1000.73,0.30
2014-03-08,13.10,12.00,14.50,22.00,9.90,1000.73,1.50
2014-03-09,11.60,9.60,13.00,18.00,10.20,1000.72,10.40
2014-03-10,12.20,10.40,13.00,14.00,5.70,1000.72,4.60
2014-03-11,14.10,11.90,15.00,10.00,5.30,1000.72,3.30
2014-03-12,17.10,14.50,18.70,6.00,3.90,1000.71,25.90
2014-03-13,18.80,17.00,23.30,2.00,18.60,1000.71,24.40
2014-03-14,14.60,13.00,17.00,15.00,12.60,1000.70,0.00
2014-03-15,15.20,12.20,17.00,15.43,5.40,1000.70,0.00
2014-03-16,16.50,13.60,19.40,15.86,6.20,1000.69,0.00
2014-03-17,20.60,16.00,24.00,16.29,3.80,1000.69,0.00
2014-03-18,22.30,18.30,26.00,16.71,4.80,1000.68,0.00
2014-03-19,22.90,18.40,28.00,17.14,4.80,1000.68,0.25
2014-03-20,19.40,15.50,27.30,17.57,15.50,1000.67,0.50
2014-03-21,14.30,12.90,16.00,18.00,17.90,1000.67,0.50
2014-03-22,17.60,12.20,22.00,37.86,6.20,1000.66,0.54
2014-03-23,19.70,14.60,25.00,57.71,6.30,1000.66,0.59
2014-03-24,22.20,11.80,28.00,77.57,6.20,1000.65,0.63
2014-03-25,23.40,15.80,28.00,97.43,6.20,1000.65,0.67
2014-03-26,24.30,16.50,29.00,117.29,5.70,1000.65,0.71
2014-03-27,24.30,16.90,29.00,137.14,6.80,1000.64,0.76
2014-03-28,24.50,20.70,26.00,157.00,11.30,1000.64,0.80
2014-03-29,22.80,19.50,26.00,155.00,7.70,1000.63,17.80
2014-03-30,20.30,19.60,21.10,57.00,14.60,1000.63,165.10
2014-03-31,21.10,18.30,24.00,64.75,8.70,1000.62,43.90
2014-04-01,19.70,18.10,21.40,72.50,6.90,1000.62,11.90
2014-04-02,19.90,17.80,23.50,80.25,7.50,1000.61,58.70
2014-04-03,22.20,18.50,26.00,88.00,7.40,1000.61,30.50
2014-04-04,22.00,17.40,27.00,95.75,6.30,1000.60,18.80
2014-04-05,22.60,14.70,27.00,103.50,5.30,1000.60,0.00
2014-04-06,18.70,17.20,22.00,111.25,7.50,1000.59,16.30
2014-04-07,20.70,17.20,22.30,119.00,4.80,1000.59,0.80
2014-04-08,22.30,19.00,24.00,126.75,4.10,1000.58,0.00
2014-04-09,25.20,19.50,29.00,134.50,4.50,1000.58,0.13
2014-04-10,24.30,21.20,28.00,142.25,7.20,1000.58,0.27
2014-04-11,24.80,20.00,28.10,150.00,9.30,1000.57,0.40
2014-04-12,26.20,21.70,29.10,124.67,5.90,1000.57,0.53
2014-04-13,28.70,22.00,33.30,99.33,3.80,1000.56,0.67
2014-04-14,24.50,23.10,26.30,74.00,7.70,1000.56,0.80
2014-04-15,24.10,21.10,27.00,149.00,9.50,1000.55,0.76
2014-04-16,24.20,20.50,26.00,143.00,9.60,1000.55,0.73
2014-04-17,25.90,21.50,29.10,143.33,7.70,1000.54,0.69
2014-04-18,26.20,19.80,30.00,143.67,8.10,1000.54,0.65
2014-04-19,27.10,20.80,30.00,144.00,7.50,1000.53,0.61
2014-04-20,26.10,23.10,28.40,150.50,4.10,1000.53,0.57
2014-04-21,26.50,23.70,29.00,157.00,11.90,1000.52,0.54
2014-04-22,23.00,22.90,25.00,43.00,7.80,1000.52,0.50
2014-04-23,22.00,20.00,23.00,66.00,7.70,1000.51,3.00
2014-04-24,23.80,21.20,25.00,73.33,6.90,1000.51,1.80
2014-04-25,25.80,22.40,28.00,80.67,8.90,1000.50,0.00
2014-04-26,22.20,20.70,25.70,88.00,7.50,1000.50,20.10
2014-04-27,23.90,20.00,28.50,4.00,12.20,1000.50,0.00
2014-04-28,25.40,20.40,30.00,6.00,12.50,1000.49,0.00
2014-04-29,22.80,18.70,29.00,25.00,9.00,1000.49,17.80
2014-04-30,18.70,17.70,20.70,22.83,8.10,1000.48,32.00
2014-05-01,22.20,17.10,24.40,20.67,4.80,1000.48,0.30
2014-05-02,25.30,20.60,29.00,18.50,4.50,1000.47,0.00
2014-05-03,27.20,21.20,32.00,16.33,7.50,1000.47,0.00
2014-05-04,22.60,21.70,26.00,14.17,6.80,1000.46,35.10
2014-05-05,19.00,16.90,22.00,12.00,14.40,1000.46,44.20
2014-05-06,19.70,16.70,21.10,36.20,5.10,1000.45,16.30
2014-05-07,20.20,18.40,21.00,60.40,5.40,1000.45,69.60
2014-05-08,22.60,19.40,24.00,84.60,4.50,1000.44,24.40
2014-05-09,22.60,20.60,23.00,108.80,7.10,1000.44,17.30
2014-05-10,25.30,21.00,26.00,133.00,13.70,1000.43,17.05
2014-05-11,24.40,22.60,27.00,114.00,8.00,1000.43,16.80
2014-05-12,25.30,22.40,27.00,129.33,5.20,1000.43,15.70
2014-05-13,28.10,23.90,31.00,144.67,8.90,1000.42,8.10
2014-05-14,29.40,26.00,32.00,160.00,12.50,1000.42,0.00
2014-05-15,27.90,25.00,32.00,117.00,7.70,1000.41,0.30
2014-05-16,26.70,25.20,30.40,74.00,8.60,1000.41,58.70
2014-05-17,26.20,22.70,32.00,85.83,10.10,1000.40,47.00
2014-05-18,25.70,22.00,32.00,97.67,7.50,1000.40,12.40
2014-05-19,26.40,22.30,31.30,109.50,6.30,1000.39,11.70
2014-05-20,26.40,23.60,32.00,121.33,5.90,1000.39,15.00
2014-05-21,26.50,23.20,29.00,133.17,8.40,1000.38,86.60
2014-05-22,24.70,22.10,28.50,145.00,10.70,1000.38,34.80
2014-05-23,24.10,21.90,25.10,148.30,9.00,1000.37,10.70
2014-05-24,27.70,22.90,31.00,151.60,7.10,1000.37,4.80
2014-05-25,28.10,24.00,35.00,154.90,7.50,1000.36,10.20
2014-05-26,29.20,23.80,33.00,158.20,7.40,1000.36,6.35
