time,tavg,tmin,tmax,wdir,wspd,pres,prcp
2015-10-11,15.80,13.80,22.00,318.00,20.70,1017.60,0.00
2015-10-12,16.70,6.00,25.70,298.00,9.00,1020.60,0.00
2015-10-13,17.50,8.20,27.00,266.33,6.60,1019.70,0.00
2015-10-14,15.10,10.00,21.70,234.67,6.20,1017.40,0.07
2015-10-15,16.40,10.00,26.00,203.00,6.00,1016.90,0.14
2015-10-16,15.80,9.00,24.00,171.33,4.10,1017.60,0.21
2015-10-17,16.30,10.00,22.20,139.67,4.40,1017.40,0.29
2015-10-18,14.20,11.40,19.00,108.00,11.60,1024.20,0.36
2015-10-19,12.70,9.00,19.00,66.50,5.30,1016.50,0.43
2015-10-20,11.70,9.00,14.40,25.00,8.30,1018.10,0.50
2015-10-21,9.90,9.00,11.00,59.56,6.20,1024.10,8.40
2015-10-22,9.70,8.30,11.10,94.11,5.40,1024.10,2.30
2015-10-23,12.70,9.00,19.00,128.67,6.20,1018.30,0.80
2015-10-24,13.20,8.00,20.00,163.22,7.20,1022.85,0.00
2015-10-25,10.40,7.00,14.10,197.78,6.60,1027.40,4.80
2015-10-26,9.50,8.00,16.00,232.33,11.40,1018.30,4.36
2015-10-27,10.10,3.00,17.00,266.89,8.50,1016.60,3.93
2015-10-28,9.40,1.00,16.00,301.44,13.70,1022.80,3.49
2015-10-29,7.40,2.00,13.10,336.00,16.70,1027.30,3.05
2015-10-30,6.50,-1.00,14.00,296.88,7.20,1029.67,2.62
2015-10-31,7.10,0.00,16.00,257.75,6.20,1029.25,2.18
2015-11-01,9.10,0.00,18.00,218.62,7.80,1026.05,1.75
2015-11-02,9.70,1.00,20.00,179.50,6.80,1021.30,1.31
2015-11-03,9.40,3.00,18.00,140.38,6.20,1022.50,0.87
2015-11-04,11.80,4.00,16.00,101.25,5.00,1023.20,0.44
2015-11-05,5.80,4.00,12.30,62.12,11.00,1029.30,0.00
2015-11-06,1.40,0.90,4.00,23.00,15.90,1029.17,11.20
2015-11-07,3.40,0.70,4.90,26.00,15.90,1027.60,0.00
2015-11-08,3.90,2.00,8.00,64.00,7.80,1025.60,0.00
2015-11-09,5.50,2.60,6.70,102.00,5.10,1027.60,0.00
2015-11-10,5.60,5.00,6.20,140.00,5.60,1029.40,0.00
2015-11-11,6.40,5.80,7.30,132.43,4.40,1030.13,0.00
2015-11-12,6.90,6.00,8.00,124.86,4.40,1029.90,0.20
2015-11-13,7.20,5.50,9.30,117.29,3.90,1022.40,0.40
2015-11-14,7.90,6.00,11.00,109.71,5.90,1016.40,0.60
2015-11-15,9.20,4.00,13.00,102.14,6.30,1020.70,0.80
2015-11-16,5.80,3.60,9.60,94.57,6.30,1021.00,1.00
2015-11-17,6.00,1.10,10.00,87.00,9.50,1026.80,0.00
2015-11-18,4.40,2.60,5.10,185.00,8.90,1027.40,0.00
2015-11-19,2.00,0.70,5.00,115.00,9.00,1026.00,0.00
2015-11-20,1.50,0.00,2.00,97.00,6.50,1029.20,1.30
2015-11-21,0.10,0.00,2.00,79.00,6.20,1032.40,1.80
2015-11-22,-3.30,-4.00,0.50,61.00,5.90,1035.60,7.90
2015-11-23,-4.00,-5.00,-0.10,43.00,7.80,1037.87,6.60
2015-11-24,-6.60,-8.00,-3.80,25.00,8.30,1036.60,0.00
2015-11-25,-7.20,-9.00,-0.90,340.00,17.90,1034.43,0.00
2015-11-26,-6.60,-12.00,-1.30,338.00,14.60,1030.10,0.00
2015-11-27,-3.90,-9.00,-1.00,332.67,4.70,1026.20,0.00
2015-11-28,-1.40,-4.00,0.50,327.33,4.50,1029.10,0.00
2015-11-29,-0.90,-4.00,6.10,322.00,4.40,1027.15,0.00
2015-11-30,-1.10,-4.20,2.70,316.67,4.70,1025.20,0.00
2015-12-01,0.30,-1.00,3.50,311.33,5.70,1025.58,0.00
2015-12-02,1.40,-2.80,5.60,306.00,21.60,1025.95,0.00
2015-12-03,-0.10,-2.00,2.50,313.00,26.40,1026.33,0.00
2015-12-04,2.60,-2.00,6.50,291.00,17.30,1026.70,0.00
2015-12-05,1.30,-5.00,8.00,6.00,9.50,1029.30,0.00
2015-12-06,0.70,-5.00,6.10,5.80,4.80,1028.25,0.00
2015-12-07,0.70,-2.00,5.10,5.60,4.70,1027.20,0.00
2015-12-08,1.20,-1.20,2.30,5.40,3.60,1026.15,0.00
2015-12-09,1.80,1.00,5.00,5.20,5.60,1025.10,0.00
2015-12-10,3.30,-3.00,9.50,5.00,11.90,1026.00,0.38
2015-12-11,1.00,-4.00,6.10,1.00,7.40,1026.10,0.75
2015-12-12,-0.70,-4.00,5.40,79.50,4.10,1026.20,1.12
2015-12-13,0.90,-5.00,4.40,158.00,4.50,1026.27,1.50
2015-12-14,2.40,0.00,6.00,236.50,10.80,1026.33,0.30
2015-12-15,0.30,-1.00,4.00,315.00,21.80,1026.40,0.00
2015-12-16,-2.40,-3.00,2.00,330.00,26.60,1029.40,0.00
2015-12-17,-1.80,-7.00,4.00,331.75,7.40,1031.93,0.00
2015-12-18,-0.50,-8.00,7.00,333.50,7.70,1032.20,0.00
2015-12-19,-1.70,-7.00,3.80,335.25,4.20,1030.20,0.00
2015-12-20,-2.80,-5.00,2.70,337.00,4.10,1026.40,0.00
2015-12-21,-1.40,-6.00,6.00,338.75,6.50,1027.30,0.00
2015-12-22,-2.40,-6.00,1.00,340.50,5.10,1027.00,0.00
2015-12-23,0.80,-6.00,7.00,342.25,6.20,1026.70,0.00
2015-12-24,-1.50,-4.00,6.00,344.00,7.10,1027.10,0.00
2015-12-25,-3.50,-5.40,-2.00,345.75,5.00,1030.93,0.00
2015-12-26,-3.10,-5.00,0.10,347.50,8.10,1034.77,0.00
2015-12-27,-7.30,-9.00,-2.80,349.25,5.40,1036.16,0.00
2015-12-28,-2.70,-8.20,3.10,351.00,7.20,1034.20,0.00
2015-12-29,-2.40,-7.00,3.40,349.50,4.40,1028.90,0.00
2015-12-30,-0.70,-6.00,7.00,348.00,12.80,1030.60,0.00
2015-12-31,-2.60,-8.00,4.30,18.00,6.00,1028.83,0.00
2016-01-01,-2.00,-7.00,5.00,102.25,4.50,1023.60,0.00
2016-01-02,-1.30,-6.00,8.00,186.50,5.30,1020.20,0.00
2016-01-03,-1.80,-6.00,3.20,270.75,5.30,1023.20,0.00
2016-01-04,-2.10,-6.00,2.00,355.00,13.20,1024.14,0.00
2016-01-05,-4.60,-8.00,2.00,321.00,14.70,1025.08,0.00
2016-01-06,-2.40,-10.00,3.60,345.00,16.40,1026.02,0.00
2016-01-07,-3.00,-10.00,1.10,333.00,18.80,1026.96,0.00
2016-01-08,-5.00,-10.00,2.00,250.25,10.20,1027.90,0.00
2016-01-09,-3.40,-11.00,5.00,167.50,6.80,1025.10,0.00
2016-01-10,-3.60,-10.00,2.00,84.75,6.90,1030.73,0.00
2016-01-11,-6.90,-11.00,-1.00,2.00,14.00,1033.10,0.00
2016-01-12,-4.30,-15.00,-0.80,345.00,18.20,1030.97,0.00
2016-01-13,-4.80,-9.00,3.00,326.00,13.50,1024.40,0.00
2016-01-14,-2.20,-11.00,5.00,245.00,8.90,1023.90,0.00
2016-01-15,-1.10,-10.00,5.00,164.00,5.90,1023.40,0.00
2016-01-16,-3.30,-4.00,-1.00,83.00,6.90,1022.90,0.00
2016-01-17,-8.00,-11.00,-3.80,2.00,12.50,1026.60,0.29
2016-01-18,-8.73,-12.00,-3.33,338.00,19.50,1029.00,0.59
2016-01-19,-8.10,-15.00,-1.00,337.75,7.50,1031.73,0.88
2016-01-20,-6.10,-9.30,-3.00,337.50,6.60,1033.40,1.17
2016-01-21,-6.30,-7.20,-3.00,337.25,5.60,1037.37,1.46
2016-01-22,-11.13,-13.00,-7.27,337.00,22.70,1040.53,1.76
2016-01-23,-11.57,-16.00,-7.57,348.00,28.80,1042.30,2.05
2016-01-24,-7.60,-15.10,-3.90,319.00,26.00,1038.07,2.34
2016-01-25,-1.80,-10.10,2.00,330.00,16.40,1033.88,2.63
2016-01-26,-2.90,-5.00,2.00,313.00,17.40,1031.75,2.93
2016-01-27,-4.20,-13.00,3.00,318.20,6.00,1032.90,3.22
2016-01-28,-2.80,-10.00,5.00,323.40,7.80,1034.05,3.51
2016-01-29,-5.80,-9.00,-2.00,328.60,7.10,1035.20,3.80
2016-01-30,-7.30,-11.00,-3.00,333.80,8.10,1036.35,4.10
2016-01-31,-4.30,-13.00,1.10,339.00,14.30,1035.97,4.39
2016-02-01,-2.10,-13.00,3.40,345.00,13.10,1034.05,4.68
2016-02-02,-1.80,-7.00,6.00,9.00,9.80,1031.75,4.97
2016-02-03,0.20,-8.50,7.00,339.00,9.80,1030.60,5.27
2016-02-04,0.20,-5.00,5.00,334.50,16.45,1030.35,5.56
2016-02-05,-1.10,-3.00,3.00,330.00,23.10,1029.85,5.85
2016-02-06,-1.20,-9.00,6.00,323.50,10.10,1029.10,6.14
2016-02-07,0.30,-8.00,7.90,317.00,10.80,1019.90,6.44
2016-02-08,4.20,-8.00,12.00,318.50,14.70,1015.10,6.73
2016-02-09,2.10,-5.00,11.00,320.00,7.10,1021.40,7.02
2016-02-10,2.70,-4.90,9.00,321.50,5.30,1018.10,7.31
2016-02-11,3.60,-1.00,7.00,323.00,5.10,1016.60,7.61
2016-02-12,4.60,-2.00,10.00,324.50,7.10,1016.20,7.90
2016-02-13,-2.10,-4.20,4.00,326.00,29.60,1025.80,7.37
2016-02-14,-3.70,-7.00,-0.80,320.00,28.20,1028.32,6.85
2016-02-15,1.00,-7.40,4.10,320.75,19.80,1027.35,6.32
2016-02-16,2.30,-3.20,9.00,321.50,14.20,1022.90,5.79
2016-02-17,5.90,-4.30,10.00,322.25,8.60,1021.80,5.27
2016-02-18,4.40,0.00,9.10,323.00,18.60,1020.50,4.74
2016-02-19,1.10,-2.00,7.00,318.50,17.05,1025.30,4.21
2016-02-20,-1.40,-4.00,4.00,314.00,15.50,1028.07,3.69
2016-02-21,0.10,-7.20,6.00,127.00,9.20,1028.80,3.16
2016-02-22,2.10,-4.50,9.00,347.00,15.30,1027.50,2.63
2016-02-23,-2.70,-4.00,3.00,348.00,17.40,1033.57,2.11
2016-02-24,0.40,-10.00,7.00,325.00,10.70,1035.13,1.58
2016-02-25,1.70,-8.00,7.00,302.00,9.90,1030.83,1.05
2016-02-26,2.90,-6.00,8.00,171.50,11.90,1025.40,0.53
2016-02-27,2.60,-4.00,8.60,41.00,11.00,1024.70,0.00
2016-02-28,0.20,-7.00,7.00,82.29,16.50,1029.30,0.01
2016-02-29,-0.60,-6.00,4.00,123.57,8.70,1029.28,0.03
2016-03-01,2.40,-7.00,11.00,164.86,6.60,1024.65,0.04
2016-03-02,9.30,-1.50,19.00,206.14,7.20,1016.20,0.06
2016-03-03,7.20,1.00,15.00,247.43,5.40,1012.70,0.07
2016-03-04,7.00,0.00,11.80,288.71,5.70,1017.80,0.09
2016-03-05,5.80,2.00,12.40,330.00,18.20,1019.80,0.10
2016-03-06,5.20,-2.00,11.00,225.00,6.20,1017.30,0.12
2016-03-07,4.90,-1.00,11.00,120.00,18.00,1022.20,0.13
2016-03-08,1.00,-2.00,6.00,15.00,15.50,1028.90,0.15
2016-03-09,1.30,-4.00,6.00,342.00,18.30,1031.63,0.16
2016-03-10,1.80,-4.00,7.10,311.00,16.70,1029.27,0.18
2016-03-11,3.20,-7.00,8.00,311.33,9.60,1023.90,0.19
2016-03-12,3.20,-4.00,9.70,311.67,5.70,1018.00,0.21
2016-03-13,6.10,-3.00,12.70,312.00,14.90,1024.10,0.22
2016-03-14,9.20,-1.40,16.00,255.00,8.30,1022.40,0.24
2016-03-15,6.70,4.00,13.00,198.00,8.40,1017.30,0.25
2016-03-16,9.10,-2.60,16.70,141.00,6.30,1016.00,0.26
2016-03-17,9.90,2.00,17.50,84.00,6.00,1011.80,0.28
2016-03-18,15.20,6.50,22.00,27.00,9.20,1017.05,0.29
2016-03-19,9.50,7.00,15.00,55.00,9.50,1022.30,0.31
2016-03-20,10.90,1.00,19.00,83.00,6.90,1025.50,0.32
2016-03-21,13.90,2.90,19.00,111.00,7.20,1021.90,0.34
2016-03-22,11.20,9.30,16.00,139.00,8.00,1022.20,0.35
2016-03-23,5.80,4.00,14.00,167.00,8.20,1028.37,0.37
2016-03-24,8.90,0.00,15.00,195.00,8.40,1030.43,0.38
2016-03-25,10.00,2.00,15.00,223.00,9.30,1028.40,0.40
2016-03-26,14.30,3.50,20.00,251.00,11.30,1026.95,0.41
2016-03-27,15.30,5.00,22.00,279.00,12.00,1025.49,0.43
2016-03-28,15.20,5.00,22.40,214.33,9.00,1024.04,0.44
2016-03-29,16.40,8.20,23.00,149.67,12.20,1022.58,0.46
2016-03-30,14.10,9.00,22.00,85.00,10.40,1021.13,0.47
2016-03-31,17.90,8.10,23.60,140.00,9.90,1019.67,0.49
2016-04-01,16.70,12.00,22.00,356.00,17.60,1018.22,0.50
2016-04-02,14.40,11.80,19.00,357.00,15.20,1016.76,0.42
2016-04-03,13.90,8.00,19.00,339.83,10.20,1015.31,0.33
2016-04-04,15.60,6.00,22.00,322.67,10.20,1013.85,0.25
2016-04-05,14.80,7.00,22.00,305.50,12.60,1012.40,0.17
2016-04-06,14.30,7.00,19.90,288.33,7.20,1008.90,0.08
2016-04-07,17.70,9.00,24.00,271.17,15.50,1012.10,0.00
2016-04-08,17.00,10.00,24.00,254.00,18.30,1013.20,0.33
2016-04-09,14.30,5.00,25.00,216.00,10.50,1010.10,0.65
2016-04-10,12.40,4.00,20.00,178.00,9.80,1017.90,0.98
2016-04-11,10.50,4.50,15.20,140.00,10.70,1017.50,1.30
2016-04-12,11.40,7.00,18.40,115.00,5.60,1007.50,0.00
2016-04-13,18.60,8.00,27.00,90.00,12.50,1004.60,1.27
2016-04-14,15.90,12.70,23.00,65.00,14.70,1014.80,2.53
2016-04-15,16.80,8.10,22.00,199.50,9.60,1011.70,3.80
2016-04-16,15.60,12.00,20.00,334.00,20.30,1009.50,3.53
2016-04-17,15.10,12.00,19.50,299.00,20.30,1010.90,3.26
2016-04-18,14.90,8.00,21.00,306.00,13.50,1013.30,2.99
2016-04-19,12.60,8.80,15.00,105.00,9.30,1016.50,2.71
2016-04-20,18.20,10.00,27.00,355.00,10.50,1011.50,2.44
2016-04-21,20.80,8.00,32.00,264.33,13.40,1003.20,2.17
2016-04-22,18.20,10.00,25.20,173.67,14.10,1009.10,1.90
2016-04-23,15.30,8.00,22.00,83.00,10.80,1014.30,1.63
2016-04-24,20.00,8.50,25.00,170.00,10.70,1010.20,1.36
2016-04-25,20.20,16.00,29.00,161.00,14.10,1012.30,1.09
2016-04-26,16.70,13.00,23.00,144.67,8.90,1016.00,0.81
2016-04-27,14.60,10.00,19.00,128.33,6.80,1014.00,0.54
2016-04-28,18.70,11.20,25.50,112.00,12.50,1014.00,0.27
2016-04-29,18.30,12.00,26.00,96.00,8.90,1007.60,0.00
2016-04-30,22.90,14.50,30.60,80.00,10.70,1002.10,0.00
2016-05-01,24.40,15.00,30.40,216.50,6.50,1000.40,4.05
2016-05-02,11.70,11.00,23.80,353.00,18.30,1008.00,8.10
2016-05-03,19.80,7.00,28.00,318.00,17.90,1001.20,7.90
2016-05-04,22.30,9.10,28.30,319.67,8.60,1005.20,0.00
2016-05-05,19.70,15.00,24.00,321.33,10.20,1005.30,0.00
2016-05-06,20.40,15.00,26.00,323.00,24.90,1011.80,0.00
2016-05-07,19.70,10.90,27.00,227.00,10.20,1017.10,0.00
2016-05-08,20.50,12.20,27.00,131.00,13.10,1012.30,0.00
2016-05-09,16.70,14.00,25.00,35.00,9.80,1011.80,0.00
2016-05-10,22.80,11.60,28.00,289.00,10.20,1008.60,0.00
2016-05-11,22.30,18.00,27.00,171.00,11.60,1000.70,5.10
2016-05-12,14.00,11.80,21.20,346.00,18.60,1010.90,2.50
2016-05-13,19.10,7.80,25.00,264.00,11.70,1020.10,1.80
2016-05-14,12.70,12.00,19.00,182.00,8.40,1016.60,5.60
2016-05-15,16.40,11.00,25.00,182.00,11.30,1012.80,5.30
2016-05-16,23.00,11.00,32.00,182.00,13.30,1007.60,0.00
2016-05-17,25.00,14.40,32.00,182.00,10.20,1008.70,0.04
2016-05-18,24.00,16.00,30.00,182.00,12.20,1012.20,0.09
2016-05-19,23.20,17.00,30.00,150.00,10.80,1013.80,0.13
2016-05-20,22.00,15.00,29.00,118.00,8.30,1015.70,0.17
2016-05-21,22.30,15.00,29.00,152.75,7.20,1018.60,0.21
2016-05-22,24.30,17.00,30.00,187.50,7.80,1016.80,0.26
2016-05-23,18.00,15.20,25.00,222.25,11.30,1009.50,0.30
2016-05-24,22.80,11.90,29.00,257.00,15.30,1003.10,0.30
2016-05-25,21.70,15.00,28.00,283.50,12.20,1006.10,0.26
2016-05-26,24.60,14.00,31.00,310.00,13.80,1009.00,0.22
2016-05-27,23.10,14.00,30.00,293.00,12.30,1009.20,0.19
2016-05-28,24.50,15.50,31.00,276.00,10.40,1005.40,0.15
2016-05-29,24.20,17.00,30.50,259.00,11.30,1006.30,0.11
2016-05-30,27.50,18.00,34.00,242.00,7.70,1002.70,0.08
2016-05-31,22.80,21.80,26.10,225.00,9.50,1009.10,0.04
2016-06-01,23.80,17.90,30.00,208.00,7.40,1012.10,0.00
2016-06-02,25.60,16.20,32.00,191.00,9.50,1008.90,2.64
2016-06-03,24.90,18.80,29.00,174.00,7.50,1005.90,5.28
2016-06-04,25.20,21.00,31.00,157.00,9.00,1006.20,7.92
2016-06-05,24.00,18.00,30.00,158.67,8.60,1009.60,10.56
2016-06-06,23.90,18.00,30.10,160.33,7.70,1009.50,13.20
2016-06-07,22.00,17.90,27.00,162.00,9.20,1011.20,0.50
2016-06-08,25.00,17.50,31.00,124.50,8.60,1007.80,0.00
2016-06-09,26.20,19.90,34.00,87.00,14.00,1005.10,10.90
2016-06-10,25.20,20.00,31.10,49.50,11.90,1003.20,2.50
2016-06-11,25.60,19.20,31.00,12.00,11.70,1007.20,6.17
2016-06-12,25.10,19.80,30.80,22.50,8.30,1006.10,9.83
2016-06-13,19.50,19.00,24.20,33.00,8.30,1002.70,13.50
2016-06-14,18.90,17.70,21.00,29.00,9.50,999.70,2.00
2016-06-15,23.60,15.70,30.00,144.50,7.40,1001.80,1.00
2016-06-16,27.20,18.10,35.00,260.00,8.60,997.50,0.00
2016-06-17,24.50,20.00,31.50,231.22,8.60,998.10,0.00
2016-06-18,26.70,18.00,32.00,202.44,9.00,1004.30,0.00
2016-06-19,29.30,21.30,36.00,173.67,9.00,1004.30,1.30
2016-06-20,27.10,24.00,33.00,144.89,8.60,1002.00,0.50
2016-06-21,27.20,22.00,35.00,116.11,8.30,1001.40,0.40
2016-06-22,27.70,22.70,33.00,87.33,8.30,1001.70,0.30
2016-06-23,24.40,20.00,30.40,58.56,7.70,1003.00,0.20
2016-06-24,26.60,17.00,33.70,29.78,9.80,1005.60,0.10
2016-06-25,29.30,17.00,36.90,1.00,10.80,1006.40,0.00
2016-06-26,30.30,22.60,37.00,18.62,10.70,1004.80,11.95
2016-06-27,23.80,21.00,29.00,36.25,9.50,1003.20,23.90
2016-06-28,21.10,18.20,22.30,53.88,6.90,1005.40,2.80
2016-06-29,24.10,20.20,29.00,71.50,6.20,1004.20,2.30
2016-06-30,26.90,20.00,33.00,89.12,8.10,1003.10,1.80
2016-07-01,26.80,21.00,32.00,106.75,9.80,1003.40,0.00
2016-07-02,27.70,20.90,34.00,124.38,9.00,1004.60,0.50
2016-07-03,27.90,23.50,32.00,142.00,7.70,1005.90,1.00
2016-07-04,27.20,23.70,32.00,142.50,8.60,1007.50,0.94
2016-07-05,27.40,22.00,33.00,143.00,7.80,1010.30,0.89
2016-07-06,28.70,22.20,34.00,143.50,8.70,1011.30,0.83
2016-07-07,28.60,23.30,33.00,144.00,9.50,1010.50,0.78
2016-07-08,28.40,23.80,33.00,127.00,9.20,1007.80,0.72
2016-07-09,30.40,25.00,36.00,145.00,8.60,1004.30,0.67
2016-07-10,31.70,25.50,37.00,163.00,10.30,1002.10,0.61
2016-07-11,32.00,26.30,36.00,181.00,12.80,999.30,0.56
2016-07-12,25.30,24.00,31.00,16.00,11.10,1000.20,0.50
2016-07-13,31.20,22.90,37.00,16.67,8.60,1003.15,4.70
2016-07-14,26.50,22.50,33.00,17.33,8.70,1006.10,8.90
2016-07-15,21.70,20.40,23.50,18.00,8.70,1004.00,0.00
2016-07-16,23.90,21.30,27.00,22.20,7.70,1003.20,0.00
2016-07-17,26.50,22.00,30.50,26.40,5.70,1006.50,1.25
2016-07-18,25.80,23.80,30.00,30.60,6.30,1007.20,2.50
2016-07-19,23.90,23.50,25.00,34.80,7.20,1007.10,33.80
2016-07-20,22.10,21.30,24.00,39.00,16.10,1001.60,262.60
2016-07-21,24.40,22.00,27.00,45.19,6.80,1000.50,14.70
2016-07-22,28.00,23.50,31.00,51.38,5.70,1000.60,13.87
2016-07-23,27.70,23.00,33.50,57.56,8.00,1001.00,13.03
2016-07-24,29.10,24.00,34.00,63.75,7.50,1004.00,12.20
2016-07-25,27.50,24.00,32.00,69.94,7.10,1002.00,0.50
2016-07-26,28.60,22.60,34.00,76.12,8.10,1003.40,0.00
2016-07-27,27.90,23.00,35.00,82.31,8.00,1001.50,7.40
2016-07-28,28.80,22.50,33.00,88.50,6.30,1001.30,4.93
2016-07-29,29.10,25.00,33.20,94.69,6.20,1004.50,2.47
2016-07-30,26.20,24.60,31.00,100.88,7.20,1007.80,0.00
2016-07-31,26.00,22.00,28.20,107.06,6.50,1008.60,0.00
2016-08-01,28.10,25.00,32.00,113.25,6.50,1008.70,0.00
2016-08-02,29.20,24.00,34.00,119.44,7.70,1009.20,0.47
2016-08-03,30.40,25.10,36.00,125.62,6.00,1009.30,0.93
2016-08-04,29.40,26.00,34.00,131.81,7.80,1009.40,1.40
2016-08-05,28.90,25.00,33.00,138.00,7.70,1009.20,1.87
2016-08-06,28.60,26.00,33.00,128.00,7.70,1005.50,2.33
2016-08-07,26.90,24.00,32.00,118.00,9.00,1007.70,2.80
2016-08-08,27.20,23.00,33.00,108.00,8.60,1009.40,12.30
2016-08-09,28.60,21.80,32.00,144.00,7.40,1007.90,21.80
2016-08-10,30.30,25.80,34.00,180.00,10.30,1006.40,31.30
2016-08-11,31.20,26.90,35.00,172.00,9.30,1005.90,40.80
2016-08-12,26.90,25.00,33.00,100.00,9.20,1005.00,50.30
2016-08-13,26.60,24.00,31.50,346.00,8.50,1005.30,0.00
2016-08-14,29.10,21.00,34.00,308.50,8.40,1005.90,3.80
2016-08-15,23.60,22.00,28.00,271.00,8.70,1007.80,1.80
2016-08-16,27.20,19.60,32.00,210.75,8.40,1005.00,0.00
2016-08-17,25.20,23.70,27.60,150.50,5.00,1003.80,0.00
2016-08-18,23.20,22.80,24.80,90.25,7.20,1001.50,17.80
2016-08-19,27.50,23.00,33.00,30.00,11.60,1005.50,15.70
2016-08-20,26.80,22.00,32.00,26.50,5.60,1008.30,0.00
2016-08-21,28.60,23.50,34.00,23.00,7.10,1009.30,0.10
2016-08-22,28.70,24.00,33.00,19.50,8.10,1010.90,0.20
2016-08-23,26.40,24.00,30.00,16.00,6.60,1006.70,0.30
2016-08-24,28.20,24.70,31.00,12.50,6.60,1009.77,0.15
2016-08-25,22.80,20.00,30.00,9.00,14.30,1012.83,0.00
2016-08-26,23.60,16.00,30.00,171.50,8.40,1015.90,0.00
2016-08-27,24.40,16.00,33.00,334.00,10.20,1012.30,0.00
2016-08-28,25.20,16.00,33.00,216.50,9.00,1011.60,0.00
2016-08-29,24.80,17.00,31.00,99.00,8.60,1011.60,0.00
2016-08-30,24.70,18.00,32.00,219.00,6.60,1005.20,0.00
2016-08-31,29.30,18.10,35.00,339.00,17.10,996.50,0.00
2016-09-01,22.70,20.00,27.00,9.00,11.70,996.70,0.00
2016-09-02,23.80,20.00,28.40,73.60,7.70,1002.70,0.00
2016-09-03,25.80,19.20,31.00,138.20,7.20,1007.00,0.00
2016-09-04,23.80,22.00,30.00,202.80,8.70,1009.40,0.00
2016-09-05,24.60,18.00,32.00,267.40,9.20,1009.80,0.15
2016-09-06,26.60,18.00,32.00,332.00,9.30,1008.00,0.30
2016-09-07,22.80,19.00,30.00,311.00,8.00,1006.10,10.40
2016-09-08,24.60,16.00,32.00,290.00,9.10,1006.30,8.13
2016-09-09,24.20,17.00,32.00,172.50,7.80,1008.20,5.87
2016-09-10,24.30,17.00,31.00,55.00,8.90,1009.80,3.60
2016-09-11,20.90,16.00,25.00,76.00,8.60,1013.90,2.88
2016-09-12,22.80,17.00,27.00,75.71,6.20,1017.10,2.16
2016-09-13,22.30,18.00,27.20,75.43,5.90,1017.60,1.44
2016-09-14,22.90,18.00,30.00,75.14,8.00,1015.90,0.72
2016-09-15,24.70,18.00,30.00,74.86,6.00,1013.90,0.00
2016-09-16,23.70,20.00,30.00,74.57,6.20,1012.40,5.10
2016-09-17,20.40,18.00,23.00,74.29,6.60,1017.90,10.20
2016-09-18,17.20,16.00,23.00,74.00,7.20,1020.20,5.10
2016-09-19,18.70,12.00,26.00,73.71,9.30,1021.40,0.00
2016-09-20,19.40,13.30,27.00,73.43,7.70,1020.00,0.00
2016-09-21,18.10,15.00,23.40,73.14,4.80,1019.00,0.00
2016-09-22,20.00,15.40,24.60,72.86,5.70,1014.80,4.80
2016-09-23,21.20,16.00,26.00,72.57,6.30,1011.70,3.60
2016-09-24,22.60,17.80,27.00,72.29,6.60,1009.90,3.80
2016-09-25,22.30,19.00,26.50,72.00,7.20,1013.80,21.10
2016-09-26,19.10,18.00,22.00,214.00,6.50,1013.70,5.10
2016-09-27,15.60,13.00,22.00,356.00,19.50,1021.30,1.50
2016-09-28,12.90,9.00,21.00,354.09,7.70,1025.60,0.00
2016-09-29,15.40,8.40,22.00,352.18,6.60,1019.20,0.00
2016-09-30,17.80,12.10,24.00,350.27,6.00,1015.10,0.00
2016-10-01,18.20,13.00,24.10,348.36,6.60,1014.60,0.00
2016-10-02,20.50,14.50,25.00,346.45,5.00,1012.30,0.00
2016-10-03,22.00,17.00,28.00,344.55,6.80,1011.10,0.00
2016-10-04,15.00,14.00,20.00,342.64,10.80,1015.10,6.40
2016-10-05,16.10,13.00,21.00,340.73,6.80,1018.80,15.25
2016-10-06,14.70,12.00,18.10,338.82,8.10,1025.00,24.10
2016-10-07,12.80,12.00,14.90,336.91,8.00,1019.10,13.50
2016-10-08,9.80,6.00,18.00,335.00,17.30,1022.30,7.60
2016-10-09,9.80,4.00,18.00,256.33,6.00,1022.80,0.00
2016-10-10,11.80,6.10,18.00,177.67,5.10,1018.00,0.00
2016-10-11,14.30,8.40,19.00,99.00,9.00,1021.90,0.00
2016-10-12,13.80,12.00,18.10,99.33,4.70,1023.90,0.00
2016-10-13,15.60,10.00,21.00,99.67,4.70,1019.30,0.10
2016-10-14,14.30,12.00,21.40,100.00,4.70,1020.70,0.20
2016-10-15,15.00,10.80,17.00,100.33,3.90,1022.20,0.30
2016-10-16,14.30,13.00,19.50,100.67,6.50,1018.20,1.10
2016-10-17,16.50,10.30,22.00,101.00,7.50,1020.60,1.90
2016-10-18,16.00,13.70,17.90,101.33,4.80,1019.70,2.70
2016-10-19,16.40,14.00,20.00,101.67,4.10,1016.60,3.50
2016-10-20,12.50,10.00,17.00,102.00,10.10,1021.90,4.30
2016-10-21,11.10,9.90,12.00,73.50,6.50,1019.20,7.10
2016-10-22,10.30,8.00,15.00,45.00,10.80,1023.10,4.73
2016-10-23,10.00,5.00,15.40,56.00,5.00,1022.80,2.37
2016-10-24,8.70,5.00,11.70,67.00,4.50,1017.10,0.00
2016-10-25,11.70,5.50,18.00,78.00,6.50,1014.80,4.83
2016-10-26,12.10,9.00,17.00,89.00,10.80,1024.20,9.67
